manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.19,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137042.pdf,89ca6326e781fb72b664aa4529c0333c,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.12,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137050.pdf,4391932c4e28f47cbad6feff46e7d713,,0.87,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.14,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137053.pdf,a282c3560f49621a9d9f6c7b21925422,,0.77,,,,,,,,,2025-04-02,HP Auto Parser,0.08,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.05,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137048.pdf,d632240ad7643ee3cce2cf5f1fad2cd8,,0.95,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.03,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137036.pdf,f7a0857a07d354a57f6a9e439b02ad21,,0.96,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.07,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137038.pdf,e6c6be953b3ae3a5c3fa1b059bc8e7ad,,0.9,,,,,,,,,2025-04-02,HP Auto Parser,0.03,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.05,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137037.pdf,508e679ff7c1a62f73a62a7ed420cd02,,0.95,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.1,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137051.pdf,2bf1879d0101a81a018a17fcd698dbb4,,0.89,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.07,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137049.pdf,47dbbf19fbfec03b85db7c4fb5d91084,,0.93,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.1,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137052.pdf,dc3e6c4296f1ff8888a8b0f4bdd47968,,0.89,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.39,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137041.pdf,5381e77773700d30b9ee312fb6b197ef,,0.59,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.46,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137043.pdf,d9125d5cd2a30b835e42defa1762e01a,,0.53,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.47,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137039.pdf,edce09689751dd3b54f9e93090a64568,,0.51,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.44,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137040.pdf,b7d938e3c3ba63f1121a704a72e873dc,,0.54,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,,Workplace,Workstation,,0.38,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129337.pdf,d80f2185b3326c8d3f642bd802daa6c4,,0.6,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,355.0,0.09,14.75,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09059961.pdf,79ee9489c8b1def3f0239e010e14667d,,0.87,1.61,,14,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,,Workplace,Workstation,365.0,0.47,64.51,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09034760.pdf,9059bfd5126f4be7412b8474269889dd,,0.52,6.46,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,365.0,0.47,64.51,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09034771.pdf,aa08dfa5da899a18d9a725a0fb727a01,,0.52,6.46,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,365.0,0.47,64.51,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09034777.pdf,e4ccb8b39e53e8c366771aa8d8294875,,0.52,6.46,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,305.0,0.31,35.4,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09031983.pdf,7f01dea3e395f9617cf554072c9c6f00,,0.68,5.50,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,170.0,0.55,35.48,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09012152.pdf,6c983e66f5fb3f75f0b40e022dc5d9d5,,0.43,6.90,,3.01,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,210.0,0.57,44.58,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09012153.pdf,e15c57be161a41ecf654a8c1bc753059,,0.41,3.79,,23.8,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,185.0,0.57,39.72,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09056055.pdf,a9c057f276ccd6e2dae7194642a9a0d6,,0.41,3.56,,21.5,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,205.0,0.56,43.48,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09056054.pdf,fb4894f80b1fdc454bfe757e9ae559ec,,0.42,3.91,,23.8,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,355.0,0.09,14.75,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09007121.pdf,69401df3f75403542e4dd655826a6706,,0.87,1.61,,14,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,,Workplace,Workstation,230.0,0.15,16.09,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09006124.pdf,e39d90fc3cd0acdf3c6a0e3608bc049a,,0.78,2.60,,16,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,,Workplace,Workstation,230.0,0.11,45.04,1,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08998141.pdf,05ca4904ab8e309c003eabab2ad13ca7,,0.85,1.60,,13.3,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,fixed lifetime
HP,,Workplace,Workstation,205.0,0.12,11.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08998142.pdf,3fedcabcf9380c1efd861b40e0f3f8bb,,0.83,1.70,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,205.0,0.12,11.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08998143.pdf,68cc2e68cac062c54edda5594d6e2c9d,,0.83,1.70,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,245.0,0.14,15.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08993027.pdf,bdf3547f8ccd9557113b27664fa5adfb,,0.82,1.27,,13.3,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,,Workplace,Workstation,190.0,0.16,13.75,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992604.pdf,f6375844b95a220adb09d17c9d7296fb,,0.78,1.72,,14,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,,Workplace,Workstation,280.0,0.15,19.13,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992607.pdf,ebee7f0979fa477959629aec0fe1d53c,,0.8,2.22,,15.6,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,270.0,0.39,39.55,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08994345.pdf,2227f96ddba0c1e8690240be96204593,,0.6,2.40,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,300.0,0.12,16.05,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992400.pdf,c3e37381dd4ae3b3a95037c183288a3c,,0.85,1.49,,14,,,,,,2025-04-02,HP Auto Parser,0.03,0.0,,,,,,
HP,,Workplace,Workstation,245.0,0.14,15.73,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992398.pdf,0429c007325323276a23ea08afe8a205,,0.82,1.27,,13,,,,,,2025-04-02,HP Auto Parser,0.04,0.0,,,,,,
HP,,Workplace,Workstation,410.0,0.13,25.01,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992397.pdf,5a5cd71c964780cc6c385ba0282fa7b7,,0.82,3.23,,16,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,240.0,0.18,19.85,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08992401.pdf,f74e292957ccbdfbfb6c3a8259e190e8,,0.76,2.63,,16,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,,Workplace,Workstation,245.0,0.13,14.62,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987882.pdf,4706811188e68ec7d4beeb9bb012e8e8,,0.82,1.78,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,215.0,0.12,11.69,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987879.pdf,13d0881ed8971c7fa215d91bf54e1bef,,0.81,2.41,,16,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,,Workplace,Workstation,185.0,0.16,14.08,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987880.pdf,8833931007aa347ad0812fcf13631428,,0.78,1.64,,14,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,,Workplace,Workstation,195.0,0.17,15.42,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987881.pdf,b427d3af02511171340d321d6e8473dc,,0.76,2.12,,16,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,,Workplace,Workstation,415.0,0.16,29.79,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08987878.pdf,9aa69c63623607da6b525d9c179a65f8,,0.78,3.68,,17.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,21-Apr-2024Engage One 16ts No Stand Monitor,Workplace,Monitor,165.0,0.44,27.62,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08985172.pdf,3d0dc03bb56b3ed82acfdf1aee6c56d5,,0.53,4.71,,15.5,,,,,,2025-04-02,HP Auto Parser,0.01,0.02,,,,,,
HP,,Workplace,Workstation,260.0,0.17,20.19,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08982750.pdf,a017065c2cdb8742eebb911569fbad91,,0.78,1.75,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,155.0,0.21,14.87,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981244.pdf,7c7290317943c7257589fc51ad7fe282,,0.72,1.61,,13.3,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,,Workplace,Workstation,160.0,0.19,14.48,3,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981249.pdf,010829b43cad1d6615d870aa1401abae,,0.73,1.79,,14,,,,,,2025-04-02,HP Auto Parser,0.07,0.01,,,,,,fixed lifetime
HP,,Workplace,Workstation,240.0,0.13,14.62,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981259.pdf,31e4fd675ecaf5ddb3085a6a345a6c4e,,0.82,1.69,,14,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,170.0,0.17,13.52,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981254.pdf,aa2595c1abcc28b8576acf5f7c6f5798,,0.74,2.19,,16,,,,,,2025-04-02,HP Auto Parser,0.08,0.01,,,,,,
HP,,Workplace,Workstation,255.0,0.14,16.19,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981264.pdf,6f71c4bd5306ffa2349e1fac9ae47ee4,,0.81,2.12,,16,,,,,,2025-04-02,HP Auto Parser,0.05,0.0,,,,,,
HP,,Workplace,Workstation,150.0,0.16,11.02,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981234.pdf,b00ebbb8ba850dad3f9fbccbb2437cad,,0.77,1.75,,14,,,,,,2025-04-02,HP Auto Parser,0.07,0.0,,,,,,
HP,,Workplace,Workstation,165.0,0.17,13.41,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981239.pdf,5a778e20ec6d17ded0186a1405460278,,0.74,2.14,,16,,,,,,2025-04-02,HP Auto Parser,0.08,0.01,,,,,,
HP,20-Mar-2024Series 7 Pro 727pk,Workplace,Workstation,435.0,0.51,83.61,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981231.pdf,c7cd789fbf48d0586d2f9a60a7df8cff,,0.47,7.28,,27,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,20-Mar-2024Series 7 Pro 727pu,Workplace,Workstation,395.0,0.45,66.84,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08981230.pdf,0105c1d40e20c4f4fd2b96a21422652f,,0.53,7.65,,27,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,260.0,0.47,45.4,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08971552.pdf,ac21bcfb75f7f6400af490de38255963,,0.51,5.00,,24,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,600.0,0.5,112.38,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08971556.pdf,ebf026deef74a7d1f676d81ae1829b19,,0.48,13.05,,37.5,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,380.0,0.39,55.61,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08964689.pdf,6097ebedb60b7c2822ffec194d4a26a8,,0.59,6.90,,27,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,,Workplace,Workstation,215.0,0.16,15.72,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08956635.pdf,7d6094f527742dff6d4645b0a72ae88c,,0.78,2.13,,16,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,,Workplace,Workstation,660.0,0.37,90.98,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954992.pdf,5bc3686865eb9288af6482870dbcea0d,,0.62,9.28,,24,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954988.pdf,520413b3c24cba04f86ce189b345183b,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,22-Mar-2024Mini Conferencing PC with Zoom Rooms,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954987.pdf,d9aa12118ab879801186fe21c206a64c,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954989.pdf,e8f8a3fa0c801949502e817be2de90a8,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,255.0,0.57,54.03,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954990.pdf,b73c3ce87adf6ec1c2b4ce192f31682b,,0.42,1.90,,,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,660.0,0.37,90.98,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954991.pdf,038a3122a6b73045454dc7add7b0811c,,0.62,9.28,,24,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,660.0,0.37,90.98,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08954993.pdf,362cc347d062083dcadc2c649494f900,,0.62,9.28,,24,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,185.0,0.13,11.31,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08953556.pdf,9f3356bed1f22424972fc1519b649a0c,,0.81,1.63,,13.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,,Workplace,Workstation,190.0,0.13,11.31,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08953557.pdf,dca8b9c92ed4a8d055e4b1e9786db634,,0.81,1.67,,13.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,8-Mar-2024Envy 17-da/17t-da Laptop ENERGY STAR,Workplace,Laptop,370.0,0.13,21.93,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08953558.pdf,4439497fc2d84061036cd12a78be54f4,,0.81,2.90,,17.3,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
HP,,Workplace,Workstation,730.0,0.37,101.38,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949495.pdf,702ca801bcefc602022cd6c20dab2c5e,,0.62,12.26,,27,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,730.0,0.37,101.38,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949496.pdf,d1f9b13c92513aea5918713cf52a8bb9,,0.62,12.26,,27,,,,,,2025-04-02,HP Auto Parser,0.0,0.01,,,,,,
HP,,Workplace,Workstation,175.0,0.19,15.08,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08949304.pdf,60274d21c92660b91cd38cbf7044e331,,0.75,6.90,,1.53,,,,,,2025-04-02,HP Auto Parser,0.06,0.0,,,,,,
manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
HP,c05388050.pdf,Workplace,Workstation,,,,,,2024,https://h20195.www2.hp.com/v2/getpdf.aspx/c05388050.pdf,55bc9bbbd9bf4014b96e48fec3e66e15,,,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,gwp_eol_ratio,gwp_electronics_ratio,gwp_battery_ratio,gwp_hdd_ratio,gwp_ssd_ratio,gwp_othercomponents_ratio,comment
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.19,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137042.pdf,89ca6326e781fb72b664aa4529c0333c,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.12,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137050.pdf,4391932c4e28f47cbad6feff46e7d713,,0.87,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.14,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137053.pdf,a282c3560f49621a9d9f6c7b21925422,,0.77,,,,,,,,,2025-04-02,HP Auto Parser,0.08,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.05,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137048.pdf,d632240ad7643ee3cce2cf5f1fad2cd8,,0.95,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.03,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137036.pdf,f7a0857a07d354a57f6a9e439b02ad21,,0.96,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.07,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137038.pdf,e6c6be953b3ae3a5c3fa1b059bc8e7ad,,0.9,,,,,,,,,2025-04-02,HP Auto Parser,0.03,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.05,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137037.pdf,508e679ff7c1a62f73a62a7ed420cd02,,0.95,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.1,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137051.pdf,2bf1879d0101a81a018a17fcd698dbb4,,0.89,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.07,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137049.pdf,47dbbf19fbfec03b85db7c4fb5d91084,,0.93,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 24-Mar-2025Estimated,Workplace,Workstation,,0.1,,4.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137052.pdf,dc3e6c4296f1ff8888a8b0f4bdd47968,,0.89,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.39,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137041.pdf,5381e77773700d30b9ee312fb6b197ef,,0.59,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.46,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137043.pdf,d9125d5cd2a30b835e42defa1762e01a,,0.53,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.47,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137039.pdf,edce09689751dd3b54f9e93090a64568,,0.51,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,| 25-Mar-2025Estimated,Workplace,Workstation,,0.44,,5.0,,,https://h20195.www2.hp.com/v2/getpdf.aspx/c09137040.pdf,b7d938e3c3ba63f1121a704a72e873dc,,0.54,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,c09132045.pdf,Workplace,Workstation,,0.19,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09132045.pdf,f2a22afd52d7d96059c5e4b0c663ff45,,0.79,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09132046.pdf,Workplace,Workstation,,0.17,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09132046.pdf,268e3ec87bb3bcbdac6d187238157599,,0.81,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09132047.pdf,Workplace,Workstation,,0.16,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09132047.pdf,c1933a0fa92e1e4fd9b32e06694369cf,,0.82,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09132044.pdf,Workplace,Workstation,,0.27,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09132044.pdf,1157e8af7d1d9353cf4faff9a0d678d7,,0.63,,,,,,,,,2025-04-02,HP Auto Parser,0.1,,,,,,,
HP,c09129331.pdf,Workplace,Workstation,,0.12,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129331.pdf,00594403e5cdbe7d0d4e6f8e4da0e795,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,0.07,,,,,,,
HP,c09132043.pdf,Workplace,Workstation,,0.19,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09132043.pdf,25ec407abbe5c059987dafdc75406e8c,,0.8,,,,,,,,,2025-04-02,HP Auto Parser,,,,,,,,
HP,c09129336.pdf,Workplace,Workstation,,0.5,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129336.pdf,e4aa054057d4d33a14eceff2d05066aa,,0.48,,,,,,,,,2025-04-02,HP Auto Parser,0.01,,,,,,,
HP,c09129714.pdf,Workplace,Workstation,,0.14,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129714.pdf,bc13dafbb3ea278d6bfb3ba2d0ec41fd,,0.78,,,,,,,,,2025-04-02,HP Auto Parser,0.07,,,,,,,
HP,c09129711.pdf,Workplace,Workstation,,0.54,,5.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129711.pdf,591c2ec52e3a977ae7044f1639fadf7b,,0.44,,,,,,,,,2025-04-02,HP Auto Parser,0.01,0.01,,,,,,
HP,c09129330.pdf,Workplace,Workstation,,0.16,,4.0,North America,2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c09129330.pdf,77a61948c11f1e3200a5cbac83b1579c,,0.78,,,,,,,,,2025-04-02,HP Auto Parser,0.06,,,,,,,
